UavEast	UavNorth
[meter]	[meter]
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748792	3638568
748786	3638577
748786	3638577
748786	3638577
748786	3638577
748786	3638577
748786	3638577
748786	3638577
748780	3638584
748780	3638584
748780	3638584
748780	3638584
748780	3638584
748772	3638594
748772	3638594
748772	3638594
748772	3638594
748772	3638594
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748765	3638601
748758	3638610
748758	3638610
748758	3638610
748758	3638610
748758	3638610
748752	3638617
748752	3638617
748752	3638617
748752	3638617
748752	3638617
748744	3638624
748744	3638624
748744	3638624
748744	3638624
748744	3638624
748738	3638631
748738	3638631
748738	3638631
748738	3638631
748738	3638631
748738	3638631
748738	3638631
748738	3638631
748730	3638639
748730	3638639
748730	3638639
748730	3638639
748730	3638639
748724	3638646
748724	3638646
748724	3638646
748724	3638646
748724	3638646
748724	3638646
748724	3638646
748717	3638653
748717	3638653
748717	3638653
748717	3638653
748717	3638653
748717	3638653
748717	3638653
748717	3638653
748710	3638660
748710	3638660
748710	3638660
748710	3638660
748710	3638660
748710	3638660
748710	3638660
748701	3638667
748701	3638667
748701	3638667
748701	3638667
748701	3638667
748695	3638674
748695	3638674
748695	3638674
748695	3638674
748695	3638674
748688	3638680
748688	3638680
748688	3638680
748688	3638680
748688	3638680
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748681	3638687
748672	3638694
748672	3638694
748672	3638694
748672	3638694
748672	3638694
748664	3638700
748664	3638700
748664	3638700
748664	3638700
748664	3638700
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748657	3638707
748650	3638712
748650	3638712
748650	3638712
748650	3638712
748650	3638712
748640	3638719
748640	3638719
748640	3638719
748640	3638719
748640	3638719
748640	3638719
748640	3638719
748632	3638725
748632	3638725
748632	3638725
748632	3638725
748632	3638725
748625	3638731
748625	3638731
748625	3638731
748625	3638731
748625	3638731
748625	3638731
748625	3638731
748625	3638731
748617	3638737
748617	3638737
748617	3638737
748617	3638737
748617	3638737
748617	3638737
748617	3638737
748608	3638742
748608	3638742
748608	3638742
748608	3638742
748608	3638742
748601	3638748
748601	3638748
748601	3638748
748601	3638748
748601	3638748
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748592	3638752
748586	3638758
748586	3638758
748586	3638758
748586	3638758
748586	3638758
748575	3638764
748575	3638764
748575	3638764
748575	3638764
748575	3638764
748575	3638764
748575	3638764
748575	3638764
748567	3638769
748567	3638769
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748559	3638773
748551	3638779
748551	3638779
748551	3638779
748551	3638779
748551	3638779
748551	3638779
748542	3638783
748542	3638783
748542	3638783
748542	3638783
748542	3638783
748542	3638783
748542	3638783
748533	3638788
748533	3638788
748533	3638788
748533	3638788
748533	3638788
748525	3638793
748525	3638793
748525	3638793
748525	3638793
748525	3638793
748525	3638793
748525	3638793
748525	3638793
748517	3638797
748517	3638797
748517	3638797
748517	3638797
748517	3638797
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748507	3638801
748499	3638806
748499	3638806
748499	3638806
748499	3638806
748499	3638806
748491	3638810
748491	3638810
748491	3638810
748491	3638810
748491	3638810
748491	3638810
748491	3638810
748482	3638814
748482	3638814
748482	3638814
748482	3638814
748482	3638814
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748472	3638818
748463	3638822
748463	3638822
748463	3638822
748463	3638822
748463	3638822
748455	3638825
748455	3638825
748455	3638825
748455	3638825
748455	3638825
748455	3638825
748455	3638825
748447	3638829
748447	3638829
748447	3638829
748447	3638829
748447	3638829
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748436	3638833
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748420	3638839
748412	3638842
748412	3638842
748412	3638842
748412	3638842
748412	3638842
748412	3638842
748412	3638842
748412	3638842
748400	3638845
748400	3638845
748400	3638845
748400	3638845
748400	3638845
748392	3638849
748392	3638849
748392	3638849
748392	3638849
748392	3638849
748383	3638851
748383	3638851
748383	3638851
748383	3638851
748383	3638851
748383	3638851
748383	3638851
748375	3638854
748375	3638854
748375	3638854
748375	3638854
748375	3638854
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748365	3638856
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748356	3638859
748347	3638862
748347	3638862
748347	3638862
748347	3638862
748347	3638862
748338	3638864
748338	3638864
748338	3638864
748338	3638864
748338	3638864
748338	3638864
748338	3638864
748328	3638866
748328	3638866
748328	3638866
748328	3638866
748328	3638866
748319	3638868
748319	3638868
748319	3638868
748319	3638868
748319	3638868
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748310	3638871
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748302	3638873
748292	3638874
748292	3638874
748292	3638874
748292	3638874
748292	3638874
748283	3638876
748283	3638876
748283	3638876
748283	3638876
748283	3638876
748274	3638876
748274	3638876
748274	3638876
748274	3638876
748274	3638876
748274	3638876
748274	3638876
748274	3638876
748265	3638879
748265	3638879
748265	3638879
748265	3638879
748265	3638879
748255	3638880
748255	3638880
748255	3638880
748255	3638880
748255	3638880
748246	3638882
748246	3638882
748246	3638882
748246	3638882
748246	3638882
748246	3638882
748246	3638882
748238	3638883
748238	3638883
748238	3638883
748238	3638883
748238	3638883
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748229	3638884
748218	3638885
748218	3638885
748218	3638885
748218	3638885
748218	3638885
748218	3638885
748218	3638885
748218	3638885
748209	3638886
748209	3638886
748209	3638886
748209	3638886
748209	3638886
748200	3638887
748200	3638887
748200	3638887
748200	3638887
748200	3638887
748192	3638887
748192	3638887
748192	3638887
748192	3638887
748192	3638887
748192	3638887
748192	3638887
748192	3638887
748183	3638887
748183	3638887
748183	3638887
748183	3638887
748183	3638887
748175	3638888
748175	3638888
748175	3638888
748175	3638888
748175	3638888
748164	3638888
748164	3638888
748164	3638888
748164	3638888
748164	3638888
748164	3638888
748164	3638888
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748155	3638889
748145	3638889
748145	3638889
748145	3638889
748145	3638889
748145	3638889
748137	3638889
748137	3638889
748137	3638889
748137	3638889
748137	3638889
748128	3638888
748128	3638888
748128	3638888
748128	3638888
748128	3638888
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748119	3638890
748109	3638889
748109	3638889
748109	3638889
748109	3638889
748109	3638889
748099	3638888
748099	3638888
748099	3638888
748099	3638888
748099	3638888
748099	3638888
748099	3638888
748099	3638888
748090	3638888
748090	3638888
748090	3638888
748090	3638888
748090	3638888
748090	3638888
748090	3638888
748080	3638887
748080	3638887
748080	3638887
748080	3638887
748080	3638887
748080	3638887
748080	3638887
748080	3638887
748071	3638887
748071	3638887
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748062	3638886
748054	3638885
748054	3638885
748054	3638885
748054	3638885
748054	3638885
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748044	3638884
748036	3638884
748036	3638884
748026	3638883
748026	3638883
748026	3638883
748026	3638883
748026	3638883
748026	3638883
748026	3638883
748026	3638883
748019	3638881
748019	3638881
748019	3638881
748019	3638881
748019	3638881
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748009	3638880
748000	3638878
748000	3638878
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747993	3638877
747983	3638875
747983	3638875
747983	3638875
747983	3638875
747983	3638875
747973	3638874
747973	3638874
747973	3638874
747973	3638874
747973	3638874
747973	3638874
747973	3638874
747973	3638874
747966	3638871
747966	3638871
747966	3638871
747966	3638871
747966	3638871
747959	3638870
747959	3638870
747959	3638870
747959	3638870
747959	3638870
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747950	3638868
747940	3638866
747940	3638866
747940	3638866
747940	3638866
747940	3638866
747933	3638865
747933	3638865
747933	3638865
747933	3638865
747933	3638865
747933	3638865
747933	3638865
747924	3638862
747924	3638862
747924	3638862
747924	3638862
747924	3638862
747924	3638862
747917	3638859
747917	3638859
747917	3638859
747917	3638859
747917	3638859
747917	3638859
747917	3638859
747907	3638857
747907	3638857
747907	3638857
747907	3638857
747907	3638857
747899	3638855
747899	3638855
747899	3638855
747899	3638855
747899	3638855
747899	3638855
747899	3638855
747899	3638855
747891	3638853
747891	3638853
747891	3638853
747891	3638853
747891	3638853
747883	3638850
747883	3638850
747883	3638850
747883	3638850
747883	3638850
747883	3638850
747883	3638850
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747874	3638847
747866	3638844
747866	3638844
747866	3638844
747858	3638841
747858	3638841
747858	3638841
747858	3638841
747858	3638841
747858	3638841
747858	3638841
747851	3638839
747851	3638839
747851	3638839
747851	3638839
747851	3638839
747851	3638839
747851	3638839
747851	3638839
747842	3638836
747842	3638836
747842	3638836
747842	3638836
747842	3638836
747834	3638832
747834	3638832
747834	3638832
747834	3638832
747834	3638832
747826	3638830
747826	3638830
747826	3638830
747826	3638830
747826	3638830
747826	3638830
747826	3638830
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747819	3638827
747810	3638823
747810	3638823
747810	3638823
747810	3638823
747810	3638823
747810	3638823
747810	3638823
747802	3638820
747802	3638820
747802	3638820
747802	3638820
747802	3638820
747795	3638816
747795	3638816
747795	3638816
747795	3638816
747795	3638816
747788	3638813
747788	3638813
747788	3638813
747788	3638813
747788	3638813
747779	3638808
747779	3638808
747779	3638808
747779	3638808
747779	3638808
747779	3638808
747779	3638808
747779	3638808
747772	3638806
747772	3638806
747772	3638806
747772	3638806
747772	3638806
747764	3638802
747764	3638802
747764	3638802
747764	3638802
747764	3638802
747764	3638802
747764	3638802
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747757	3638798
747749	3638793
747749	3638793
747749	3638793
747749	3638793
747749	3638793
747742	3638789
747742	3638789
747742	3638789
747742	3638789
747742	3638789
747742	3638789
747742	3638789
747742	3638789
747736	3638786
747736	3638786
747736	3638786
747736	3638786
747736	3638786
747728	3638782
747728	3638782
747728	3638782
747728	3638782
747728	3638782
747720	3638777
747720	3638777
747720	3638777
747720	3638777
747720	3638777
747720	3638777
747720	3638777
747720	3638777
747713	3638773
747713	3638773
747713	3638773
747713	3638773
747713	3638773
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747706	3638770
747699	3638766
747699	3638766
747699	3638766
747699	3638766
747699	3638766
747699	3638766
747699	3638766
747691	3638760
747691	3638760
747691	3638760
747691	3638760
747691	3638760
747685	3638756
747685	3638756
747685	3638756
747685	3638756
747685	3638756
747678	3638751
747678	3638751
747678	3638751
747678	3638751
747678	3638751
747671	3638747
747671	3638747
747671	3638747
747671	3638747
747671	3638747
747671	3638747
747671	3638747
747671	3638747
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747664	3638742
747657	3638737
747657	3638737
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747651	3638733
747644	3638727
747644	3638727
747644	3638727
747644	3638727
747644	3638727
747637	3638722
747637	3638722
747637	3638722
747637	3638722
747637	3638722
747631	3638718
747631	3638718
747631	3638718
747631	3638718
747631	3638718
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747625	3638713
747619	3638708
747619	3638708
747619	3638708
747619	3638708
747619	3638708
747619	3638708
747619	3638708
747611	3638702
747611	3638702
747611	3638702
747611	3638702
747611	3638702
747604	3638695
747604	3638695
747604	3638695
747604	3638695
747604	3638695
747604	3638695
747604	3638695
747604	3638695
747598	3638691
747598	3638691
747598	3638691
747598	3638691
747598	3638691
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747586	3638680
747586	3638680
747586	3638680
747586	3638680
747586	3638680
747579	3638674
747579	3638674
747579	3638674
747579	3638674
747579	3638674
747579	3638674
747579	3638674
747574	3638668
747574	3638668
747574	3638668
747574	3638668
747574	3638668
747568	3638662
747568	3638662
747568	3638662
747568	3638662
747568	3638662
747562	3638658
747562	3638658
747562	3638658
